주차일시,주차장구분,주차장명,소재지 도로명 주소,주차구획수,운영요일,입차대수,출차대수,정기주차 이용대수,일일주차 이용대수
2023-02-20,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,309,310,170,473
2023-02-20,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,516,515,43,542
2023-02-20,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,442,437,78,514
2023-02-21,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,138,154,85,215
2023-02-21,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,233,216,135,346
2023-02-21,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,551,535,264,779
2023-02-21,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,267,263,185,445
2023-02-21,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,466,469,40,497
2023-02-21,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,431,430,74,501
2023-02-22,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,151,155,76,213
2023-02-22,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,229,235,142,375
2023-02-22,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,599,592,270,848
2023-02-22,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,350,343,168,505
2023-02-22,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,514,510,36,532
2023-02-22,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,368,372,71,439
2023-02-23,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,178,184,84,235
2023-02-23,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,183,191,138,325
2023-02-23,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,508,508,260,755
2023-02-23,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,289,288,162,446
2023-02-23,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,521,519,38,541
2023-02-23,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,390,392,67,451
2023-02-24,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,201,166,84,234
2023-02-24,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,232,216,128,338
2023-02-24,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,579,557,238,788
2023-02-24,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,410,365,175,532
2023-02-24,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,624,608,38,634
2023-02-24,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,426,413,85,494
2023-02-25,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,283,351,68,232
2023-02-25,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,301,358,41,290
2023-02-25,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,477,553,43,470
2023-02-25,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,415,429,56,423
2023-02-25,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,648,707,17,597
2023-02-25,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,418,417,49,435
2023-02-26,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,199,319,40,225
2023-02-26,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,216,293,37,268
2023-02-26,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,201,321,15,262
2023-02-26,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,240,336,17,298
2023-02-26,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,363,444,2,351
2023-02-26,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,203,237,14,227
2023-02-27,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,172,188,92,243
2023-02-27,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,167,172,150,314
2023-02-27,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,497,484,267,741
2023-02-27,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,299,292,166,451
2023-02-27,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,537,540,38,565
2023-02-27,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,452,455,72,527
2023-02-28,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,171,159,84,219
2023-02-28,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,253,233,143,369
2023-02-28,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,558,522,267,772
2023-02-28,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,293,282,159,431
2023-02-28,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,558,527,38,552
2023-02-28,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,473,463,75,531
2023-03-01,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,211,293,43,239
2023-03-01,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,185,249,35,238
2023-03-01,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,233,380,30,298
2023-03-01,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,198,259,23,231
2023-03-01,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,308,347,10,301
2023-03-01,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,163,181,22,185
2023-03-02,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,139,159,79,202
2023-03-02,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,158,154,150,290
2023-03-02,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,445,431,276,682
2023-03-02,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,338,336,170,488
2023-03-02,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,415,423,37,447
2023-03-02,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,465,470,76,540
2023-03-03,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,187,152,77,207
2023-03-03,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,228,212,157,367
2023-03-03,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,469,449,260,696
2023-03-03,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,324,295,177,467
2023-03-03,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,535,515,42,534
2023-03-03,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,447,431,75,505
2023-03-04,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,222,288,31,175
2023-03-04,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,322,256,17,208
2023-03-04,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,403,410,37,331
2023-03-04,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,268,301,26,277
2023-03-04,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,406,370,9,311
2023-03-04,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,229,201,21,193
2023-03-05,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,182,280,40,182
2023-03-05,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,186,262,29,239
2023-03-05,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,157,251,18,232
2023-03-05,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,199,288,21,257
2023-03-05,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,338,408,0,321
2023-03-05,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,196,242,14,228
2023-03-06,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,139,168,85,215
2023-03-06,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,187,209,169,366
2023-03-06,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,415,401,282,660
2023-03-06,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,277,279,182,451
2023-03-06,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,512,506,40,534
2023-03-06,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,471,462,88,545
2023-03-07,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,164,175,83,236
2023-03-07,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,192,192,142,331
2023-03-07,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,445,463,277,727
2023-03-07,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,228,233,190,409
2023-03-07,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,398,411,45,445
2023-03-07,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,431,428,83,509
2023-03-08,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,157,154,82,219
2023-03-08,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,250,252,129,374
2023-03-08,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,501,501,269,754
2023-03-08,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,309,288,175,459
2023-03-08,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,480,485,47,517
2023-03-08,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,383,385,78,458
2023-03-09,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,140,144,86,207
2023-03-09,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,210,213,156,364
2023-03-09,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,476,480,273,747
2023-03-09,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,266,285,177,453
2023-03-09,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,432,438,45,476
2023-03-09,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,350,346,72,416
2023-03-10,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,173,160,77,213
2023-03-10,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,262,239,146,377
2023-03-10,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,594,554,288,825
2023-03-10,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,346,318,179,486
2023-03-10,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,558,532,43,560
2023-03-10,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,448,433,79,508
2023-03-11,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,276,332,60,210
2023-03-11,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,258,313,48,272
2023-03-11,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,312,68,6,70
2023-03-11,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,416,435,67,444
2023-03-11,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,574,635,24,550
2023-03-11,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,408,388,50,412
2023-03-12,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,190,265,35,194
2023-03-12,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,187,249,32,219
2023-03-12,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,260,24,0,11
2023-03-12,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,236,314,25,285
2023-03-12,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,312,404,7,318
2023-03-12,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,228,285,18,267
2023-03-13,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,165,186,93,239
2023-03-13,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,220,221,140,348
2023-03-13,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,410,432,268,676
2023-03-13,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,289,291,193,469
2023-03-13,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,472,473,44,505
2023-03-13,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,426,433,72,499
2023-03-14,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,165,173,81,234
2023-03-14,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,217,233,134,364
2023-03-14,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,462,468,254,710
2023-03-14,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,314,321,187,493
2023-03-14,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,489,488,46,521
2023-03-14,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,427,420,78,496
2023-03-15,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,173,169,89,235
2023-03-15,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,225,221,149,361
2023-03-15,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,502,501,270,761
2023-03-15,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,283,273,178,439
2023-03-15,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,488,483,52,525
2023-03-15,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,343,349,78,422
2023-03-16,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,170,184,83,239
2023-03-16,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,255,258,145,396
2023-03-16,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,586,580,272,838
2023-03-16,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,316,331,187,508
2023-03-16,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,461,459,54,520
2023-03-16,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,362,363,73,432
2023-03-17,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,199,174,77,225
2023-03-17,노외주차장,광평천2주차장,구미시 송정동 505,171,월~금,272,253,142,392
2023-03-17,노외주차장,광평천3주차장,구미시 송정동 505,261,월~금,611,592,242,821
2023-03-17,노외주차장,광평천4주차장,구미시 송정동 505,166,월~금,377,353,173,520
2023-03-17,노외주차장,광평천5주차장,구미시 송정동 505,136,월~금,572,565,42,650
2023-03-17,노외주차장,광평천6주차장,구미시 형곡동 226,124,월~금,437,416,79,486
2023-03-18,노외주차장,광평천1주차장,구미시 송정동 505,186,월~금,257,323,59,202
