건물명,도로명주소,지번주소,종류,대수,최종검사일자,검사결과,관리인배치여부,기타
금강빌딩,강원도 강릉시 솔올로 35 (교동),강원도 강릉시 교동 1881-6,다층순환식,11,2020-02-19,적,무,
금강빌딩,대전광역시 동구 대전로 893 (삼성동),대전광역시 동구 삼성동 293-6,2단식,12,2016-06-10,적,무,
금강빌딩,부산광역시 연제구 중앙대로 1094 (연산동),부산광역시 연제구 연산동 701-7,승강기식,12,2020-04-11,적,무,
금강빌딩,대전광역시 서구 신갈마로 193 (갈마동),대전광역시 서구 갈마동 316-42,승강기식,14,2021-02-22,적,무,
금강빌딩,경기도 성남시 중원구 둔촌대로101번길 3 (성남동),경기도 성남시 중원구 성남동 4126,다층순환식,14,2021-03-22,적,무,
금강빌딩,경기도 평택시 평택5로96번길 36 (비전동),경기도 평택시 비전동 829-7,다층순환식,17,2019-11-06,적,무,
금강빌딩,서울특별시 구로구 남부순환로95길 42-7 (개봉동),서울특별시 구로구 개봉동 403-17,수평순환식,18,2020-07-14,적,무,
금강빌딩,경기도 광명시 오리로854번길 16 (철산동),경기도 광명시 철산동 421,다층순환식,14,2020-03-27,적,있음,
금강빌딩,경기도 광명시 오리로854번길 16 (철산동),경기도 광명시 철산동 421,다층순환식,16,2020-05-25,적,있음,
금강빌딩,서울특별시 노원구 덕릉로 744 (상계동),서울특별시 노원구 상계동 95-180,수평순환식,20,2020-06-09,적,있음,
금강빌딩,서울특별시 강남구 봉은사로 304 (역삼동),서울특별시 강남구 역삼동 681,평면왕복식,25,2021-09-13,적,있음,
금강빌딩,서울특별시 관악구 양녕로 50 (봉천동),서울특별시 관악구 봉천동 463-3,승강기식,30,2020-09-02,적,있음,
금강빌딩,광주광역시 북구 금재로 30 (유동),광주광역시 북구 유동 14-6,승강기식,34,2021-03-15,적,있음,
금강빌딩,부산광역시 동래구 충렬대로 97 (온천동),부산광역시 동래구 온천동 1428-34,수직순환식,38,2021-08-12,적,있음,
금강빌딩 ,경상북도 구미시 인동36길 9 (구평동),경상북도 구미시 구평동 446-3,다층순환식,23,2009-01-06,적,있음,
금강상사,서울특별시 강북구 도봉로 404 (번동),서울특별시 강북구 번동 465-2,다단식,8,2021-08-27,부,무,
금강스파,부산광역시 중구 흑교로31번길 3-1 (부평동3가),부산광역시 중구 부평동3가 22-1,다단식,7,2021-01-30,적,무,
금강아산병원,서울특별시 용산구 이촌로 318 (이촌동),서울특별시 용산구 이촌동 301-165,2단식,7,2020-12-11,부,무,
금강아산병원,서울특별시 용산구 이촌로 318 (이촌동),서울특별시 용산구 이촌동 301-165,2단식,9,2020-12-11,부,무,
금강아트빌,서울특별시 성북구 동소문로24길 36 (동선동1가),서울특별시 성북구 동선동1가 85-65,다층순환식,11,2020-03-24,적,무,
금강아파트,"인천광역시 미추홀구 경인로 88 (숭의동, 금강아파트) ",인천광역시 미추홀구 숭의동 118-7,다층순환식,18,2020-05-15,적,무,
금강약국,충청북도 청주시 흥덕구 수영로 24 (수곡동),충청북도 청주시 흥덕구 수곡동 67-18,다단식,5,1998-07-23,적,무,
금강오피스타워,경기도 남양주시 화도읍 경춘로창벌2길 29,경기도 남양주시 화도읍 창현리 736-1,수평순환식,32,2019-10-15,적,있음,
금강온천,서울특별시 양천구 남부순환로80길 20 (신월동 1002-8),서울특별시 양천구 신월동 1002-8,2단식,4,2020-11-25,적,무,
금강요양병원,부산광역시 동래구 금강공원로 32 (온천동),부산광역시 동래구 온천동 210-8,다층순환식,16,2020-06-15,적,무,
금강창동,서울특별시 도봉구 덕릉로59길 20 (창동),서울특별시 도봉구 창동 601-44,수직순환식,8,2020-10-22,적,무,
금강타워,서울특별시 강남구 테헤란로 410 (대치동),서울특별시 강남구 대치동 889-13,승강기슬라이드식,82,2021-07-14,적,있음,
금강타워,서울특별시 강남구 테헤란로 410 (대치동),서울특별시 강남구 대치동 889-13,승강기슬라이드식,82,2021-07-19,적,있음,
금강태극빌,서울특별시 광진구 아차산로 353 (자양동),서울특별시 광진구 자양동 779-3,승강기식,48,2020-06-30,적,있음,
금강파크뷰,부산광역시 동래구 온천동 193-6,부산광역시 동래구 온천동 193-6,승강기식,32,2018-09-05,적,있음,
금강프라임타워,서울특별시 용산구 원효로 151 (원효로3가 43-1),서울특별시 용산구 원효로3가 43-1,승강기식,32,2020-12-01,적,있음,
금강프라자,경기도 부천시 원미구 상일로94번길 37 (상동),경기도 부천시 원미구 상동 411-2,2단식,6,2020-10-31,적,무,
금강프라자,대구광역시 북구 사수동 794,대구광역시 북구 사수동 794,수직순환식,8,2020-05-12,적,무,
금강프라자,경기도 용인시 수지구 대지로 43 (죽전동 484-9),경기도 용인시 수지구 죽전동 484-9,다층순환식,9,2021-07-30,부,무,
금강프라자,경기도 고양시 일산동구 중앙로 1194 (마두동),경기도 고양시 일산동구 마두동 798-3,2단식,10,2021-05-12,적,무,
금강프라자,경기도 수원시 장안구 대평로 74 (정자동),경기도 수원시 장안구 정자동 878-8,다층순환식,17,2021-04-23,적,무,
금강프라자,경기도 의정부시 청사로 49 (금오동),경기도 의정부시 금오동 470-5,승강기식,24,2019-09-18,적,있음,
금강프라자,경기도 고양시 일산동구 장백로 172 (장항동),경기도 고양시 일산동구 장항동 898-1,다층순환식,35,2020-11-12,적,있음,
금강프라자2차,경기도 부천시 원미구 부일로233번길 19 (상동),경기도 부천시 원미구 상동 458-1,다층순환식,16,2016-11-07,적,무,
금강프라자3차,경기도 부천시 원미구 조마루로291번길 6 (중동),경기도 부천시 원미구 중동 1130-8,2단식,10,2015-11-03,적,무,
금강프라자4차,경기도 부천시 원미구 조마루로297번길 61 (중동),경기도 부천시 원미구 중동 1133-1,2단식,3,2016-11-09,부,무,
금강프라자4차,경기도 부천시 원미구 조마루로297번길 61 (중동),경기도 부천시 원미구 중동 1133-1,2단식,15,2016-11-09,부,무,
금강프라자5차,경기도 부천시 원미구 소향로 248 (중동),경기도 부천시 원미구 중동 1133-13,2단식,6,2015-06-29,적,있음,
금강프라자5차,경기도 부천시 원미구 소향로 248 (중동),경기도 부천시 원미구 중동 1133-13,2단식,15,2015-06-29,적,있음,
금강프라자8차,경기도 부천시 원미구 중동로 258 (중동),경기도 부천시 원미구 중동 1150,다층순환식,11,2018-06-15,적,무,
금강하우징,서울특별시 영등포구 선유로53길 16-7 (양평동4가 246) ,서울특별시 영등포구 양평동4가 246,다층순환식,11,2020-09-25,적,무,
금고빌딩,대전광역시 중구 당디로 51 (산성동),대전광역시 중구 산성동 116-19,2단식,5,2016-08-11,적,무,
금곡월드프라자상가,부산광역시 북구 금곡대로 458(금곡동),부산광역시 북구 금곡동 1330-1,승강기식,48,2020-01-14,적,있음,
금곡이타워,경기도 남양주시 사릉로 13 (금곡동),경기도 남양주시 금곡동 404-257 외1필지,다층순환식,24,2020-06-16,적,있음,
금관빌딩,충청북도 청주시 흥덕구 사직대로 14 (복대동),충청북도 청주시 흥덕구 복대동 849-4,수직순환식,42,2020-06-25,적,있음,
금관빌딩,충청북도 청주시 흥덕구 사직대로 14 (복대동),충청북도 청주시 흥덕구 복대동 849-4,승강기식,50,2021-01-19,부,있음,
금광 DREAM PALACE,경기도 성남시 중원구 산성대로426번길 2,경기도 성남시 중원구 금광동 4610,승강기식,24,2018-10-20,적,있음,
금광빌딩,인천광역시 미추홀구 경원대로 752 (주안동),인천광역시 미추홀구 주안동 1565,다층순환식,8,2019-03-13,적,무,
금광빌딩,부산광역시 부산진구 중앙대로 623 (범천동),부산광역시 부산진구 범천동 869-12,2단식,8,2019-10-21,적,무,
금광예디움,부산광역시 부산진구 동평로223번길 17-9 (연지동 156-12) ,부산광역시 부산진구 연지동 156-12,승강기식,20,2020-02-10,적,있음,
금광타워,부산광역시 기장군 기장읍 차성로 284-9,부산광역시 기장군 기장읍 대라리 418-22,승강기식,44,2020-04-17,적,있음,
금광타워빌,부산광역시 동래구 온천천로337번길 47 (수안동),부산광역시 동래구 수안동 39-40,다단식,10,2021-01-20,적,있음,
금광타워빌,부산광역시 동래구 온천천로337번길 47 (수안동),부산광역시 동래구 수안동 39-40,다단식,10,2021-01-20,적,있음,
금광타워빌,부산광역시 연제구 과정로 169 (연산동),부산광역시 연제구 연산동 418-31,승강기식,40,2020-02-24,적,있음,
금광펠리스,부산광역시 동구 영초윗길 18 (초량동),부산광역시 동구 초량동 994-60,다단식,8,2021-06-03,적,무,
금광펠리스,부산광역시 동구 영초윗길 18 (초량동),부산광역시 동구 초량동 994-60,다단식,8,2021-06-03,적,무,
금구빌딩,경기도 의정부시 경의로 60 (의정부동),경기도 의정부시 의정부동 598-2,다단식,9,2020-07-09,적,무,
금구빌딩,경상북도 구미시 구미중앙로 85 (원평동),경상북도 구미시 원평동 96-1,승강기식,22,2019-11-15,적,있음,
금남빌딩,대전광역시 중구 은행동 135-1,대전광역시 중구 은행동 135-1,다단식,6,2017-04-26,부,무,
금남빌딩,인천광역시 부평구 부평대로 21 (부평동),인천광역시 부평구 부평동 549-5,수직순환식,8,2021-08-06,적,무,
금능빌딩,충청북도 충주시 으뜸로 38 (금릉동 729),충청북도 충주시 금릉동 729,다층순환식,14,2021-06-16,적,무,
금당빌딩,서울특별시 영등포구 대림로21길 7 (대림동),서울특별시 영등포구 대림동 701-1,다단식,8,2021-04-30,부,무,
금당빌딩,광주광역시 남구 서문대로622번길 8 (진월동),광주광역시 남구 진월동 481-34 외2필지,2단식,12,2008-04-29,적,무,
금당오피스텔,전라남도 순천시 장선배기2길 16 (조례동),전라남도 순천시 조례동 1590-9,다층순환식,22,2019-06-26,부,무,
금덕상가,부산광역시 연제구 과정로164번길 6 (연산동),부산광역시 연제구 연산동 478-30,다단식,8,2019-10-26,부,무,
금도개발주식회사,대전광역시 중구 중앙로 131 (선화동),대전광역시 중구 선화동 63,승강기식,28,2019-02-14,적,있음,
금도오피스텔,서울특별시 성북구 동소문로34길 29 (돈암동),서울특별시 성북구 돈암동 13-102,다층순환식,10,2020-01-22,적,무,
금동빌딩,경기도 구리시 이문안로 82 (수택동),경기도 구리시 수택동 850-4,승강기식,18,2020-11-19,적,무,
금동빌딩,부산광역시 사하구 낙동대로 451 (하단동),부산광역시 사하구 하단동 618-4,승강기식,49,2020-09-02,적,있음,
금동빌딩,광주광역시 동구 백서로125번길 35 (금동),광주광역시 동구 금동 30-17,승강기식,50,2020-09-14,적,있음,
금동코밀타워,광주광역시 동구 천변우로 453 (금동),광주광역시 동구 금동 211-10,수직순환식,46,2021-05-14,적,있음,
금동코밀타워,광주광역시 동구 천변우로 453 (금동),광주광역시 동구 금동 211-10,수직순환식,46,2021-05-14,적,있음,
금룡관광호텔,제주특별자치도 제주시 삼무로 79 (연동),제주특별자치도 제주시 연동 291-41,수직순환식,28,2019-03-30,적,있음,
금림필3차,부산광역시 동래구 온천천로 179 (명륜동),부산광역시 동래구 명륜동 533-128,수직순환식,12,2020-01-16,적,무,
금마빌딩,서울특별시 동대문구 한천로 207 (전농동),서울특별시 동대문구 전농동 1-64,승강기식,14,2020-11-30,적,있음,
금마빌딩,서울특별시 동대문구 한천로 207 (전농동),서울특별시 동대문구 전농동 1-64,다층순환식,18,2020-03-20,적,있음,
금명상사,경기도 안양시 동안구 엘에스로 37,경기도 안양시 동안구 호계동 712-4,승강기식,58,2019-08-20,적,있음,
금명상사,경기도 안양시 동안구 엘에스로 37,경기도 안양시 동안구 호계동 712-4,승강기식,58,2019-08-20,적,있음,
금문금융빌딩,인천광역시 연수구 용담로85번길 7 (청학동),인천광역시 연수구 청학동 497-7,평면왕복식,30,2020-03-16,적,있음,
금문빌딩,충청북도 청주시 상당구 월평로184번길 147 (용암동),충청북도 청주시 상당구 용암동 1662,다단식,5,2018-08-09,적,무,
금문빌딩,인천광역시 남동구 만수로 9 (만수동),인천광역시 남동구 만수동 872-4,수직순환식,7,2020-06-15,적,무,
금문빌딩,경기도 의정부시 둔야로17번길 14 (의정부동),경기도 의정부시 의정부동 491-7,승강기식,26,2021-05-07,적,있음,
금반석시티빌8차,서울특별시 영등포구 경인로114길 16 (영등포동1가),서울특별시 영등포구 영등포동1가 27-3,승강기식,22,2019-09-11,적,있음,
금반석시티아파트,경기도 광명시 목감로 220 (광명동),경기도 광명시 광명동 98-9 외3필지,다단식,8,2021-07-19,적,무,
금반석시티아파트,경기도 광명시 오리로 1003 (광명동),경기도 광명시 광명동 158-854,승강기식,18,2020-07-31,적,무,
금배빌딩,광주광역시 서구 상무평화로 101 (치평동),광주광역시 서구 치평동 1255-5,2단식,5,2020-09-21,적,무,
금배빌딩,광주광역시 서구 상무평화로 101 (치평동),광주광역시 서구 치평동 1255-5,2단식,7,2020-09-21,적,무,
금보개발(주)오라카이인사동스위츠,서울특별시 종로구 인사동4길 18 (낙원동),서울특별시 종로구 낙원동 272,다층순환식,30,2021-02-23,적,있음,
금보빌딩,서울특별시 송파구 삼학사로 88 (석촌동),서울특별시 송파구 석촌동 2-9,다층순환식,10,2020-06-26,적,무,
금보아파트,서울특별시 서대문구 연희로31길 14 (연희동),서울특별시 서대문구 연희동 151-41,2단식,10,2021-05-12,적,무,
금보프라자,인천광역시 계양구 경명대로 1111 (계산동),인천광역시 계양구 계산동 918-4,다층순환식,24,2020-11-24,적,있음,
금복빌딩,경상남도 창원시 의창구 의창대로54번길 1 (팔용동),경상남도 창원시 의창구 팔용동 156-4,다층순환식,26,2020-11-16,적,무,
